Season,TeamName,BoxscoreIndex
2020,South Alabama,2019-12-21-16-south-alabama
2020,South Alabama,2019-12-28-16-south-alabama
2020,South Alabama,2020-01-02-20-louisiana-lafayette
2020,South Alabama,2020-01-04-15-louisiana-monroe
2020,South Alabama,2020-01-06-20-texas-arlington
2020,South Alabama,2020-01-09-20-south-alabama
2020,South Alabama,2020-01-11-17-arkansas-little-rock
2020,South Alabama,2020-01-16-20-south-alabama
2020,South Alabama,2020-01-18-16-south-alabama
2020,South Alabama,2020-01-23-20-arkansas-state
2020,South Alabama,2020-01-25-20-south-alabama
2020,South Alabama,2020-01-30-19-georgia-state
2020,South Alabama,2020-02-01-16-georgia-southern
2020,South Alabama,2020-02-07-21-troy
2020,South Alabama,2020-02-13-20-south-alabama
2020,South Alabama,2020-02-15-16-south-alabama
2020,South Alabama,2020-02-20-19-appalachian-state
2020,South Alabama,2020-02-22-14-coastal-carolina
2020,South Alabama,2020-02-29-19-south-alabama
2020,South Alabama,2020-03-03-20-south-alabama
2020,South Carolina State,2019-11-05-20-memphis
2020,South Carolina State,2019-11-08-19-south-carolina-state
2020,South Carolina State,2019-11-12-19-liberty
2020,South Carolina State,2019-11-18-19-south-carolina-state
2020,South Carolina State,2019-11-22-21-vanderbilt
2020,South Carolina State,2019-11-25-20-austin-peay
2020,South Carolina State,2019-11-27-14-tulsa
2020,South Carolina State,2019-12-07-14-south-carolina-state
2020,South Carolina State,2019-12-11-19-south-carolina-state
2020,South Carolina State,2019-12-18-19-south-carolina-state
2020,South Carolina State,2019-12-21-16-college-of-charleston
2020,South Carolina State,2019-12-30-19-jacksonville
2020,South Carolina State,2020-01-04-16-coppin-state
2020,South Carolina State,2020-01-06-19-morgan-state
2020,South Carolina State,2020-01-13-19-howard
2020,South Carolina State,2020-01-18-16-south-carolina-state
2020,South Carolina State,2020-01-20-19-south-carolina-state
2020,South Carolina State,2020-01-25-18-norfolk-state
2020,South Carolina State,2020-01-27-19-south-carolina-state
2020,South Carolina State,2020-02-01-16-north-carolina-central
2020,South Carolina State,2020-02-03-19-north-carolina-at
2020,South Carolina State,2020-02-10-19-south-carolina-state
2020,South Carolina State,2020-02-15-16-south-carolina-state
2020,South Carolina State,2020-02-17-19-south-carolina-state
2020,South Carolina State,2020-02-22-16-bethune-cookman
2020,South Carolina State,2020-02-24-20-florida-am
2020,South Carolina State,2020-02-29-16-south-carolina-state
2020,South Carolina State,2020-03-02-19-south-carolina-state
2020,South Carolina State,2020-03-10-20-south-carolina-state
2020,South Carolina Upstate,2019-11-05-19-college-of-charleston
2020,South Carolina Upstate,2019-11-08-18-south-carolina-upstate
2020,South Carolina Upstate,2019-11-11-19-north-carolina-central
2020,South Carolina Upstate,2019-11-13-19-virginia-tech
2020,South Carolina Upstate,2019-11-18-19-akron
2020,South Carolina Upstate,2019-11-20-19-louisville
2020,South Carolina Upstate,2019-11-23-14-south-carolina-upstate
2020,South Carolina Upstate,2019-11-30-16-charlotte
2020,South Carolina Upstate,2019-12-03-18-south-carolina-upstate
2020,South Carolina Upstate,2019-12-08-14-furman
2020,South Carolina Upstate,2019-12-18-19-south-carolina-state
2020,South Carolina Upstate,2019-12-21-13-south-carolina-upstate
2020,South Carolina Upstate,2019-12-29-14-south-carolina-upstate
2020,South Carolina Upstate,2020-01-02-19-charleston-southern
2020,South Carolina Upstate,2020-01-04-15-longwood
2020,South Carolina Upstate,2020-01-08-18-south-carolina-upstate
2020,South Carolina Upstate,2020-01-16-18-south-carolina-upstate
2020,South Carolina Upstate,2020-01-18-16-gardner-webb
2020,South Carolina Upstate,2020-01-20-18-south-carolina-upstate
2020,South Carolina Upstate,2020-01-23-19-winthrop
2020,South Carolina Upstate,2020-01-25-16-south-carolina-upstate
2020,South Carolina Upstate,2020-01-30-19-presbyterian
2020,South Carolina Upstate,2020-02-01-16-south-carolina-upstate
2020,South Carolina Upstate,2020-02-06-18-north-carolina-asheville
2020,South Carolina Upstate,2020-02-08-16-south-carolina-upstate
2020,South Carolina Upstate,2020-02-10-18-south-carolina-upstate
2020,South Carolina Upstate,2020-02-15-19-high-point
2020,South Carolina Upstate,2020-02-20-18-south-carolina-upstate
2020,South Carolina Upstate,2020-02-22-16-radford
2020,South Carolina Upstate,2020-02-27-18-south-carolina-upstate
2020,South Carolina Upstate,2020-02-29-16-hampton
2020,South Carolina Upstate,2020-03-03-19-south-carolina-upstate
2020,South Carolina Upstate,2020-03-05-12-winthrop
2020,South Carolina,2019-11-06-19-south-carolina
2020,South Carolina,2019-11-10-12-south-carolina
2020,South Carolina,2019-11-15-19-south-carolina
2020,South Carolina,2019-11-19-19-south-carolina
2020,South Carolina,2019-11-22-19-south-carolina
2020,South Carolina,2019-11-26-18-south-carolina
2020,South Carolina,2019-11-27-18-northern-iowa
2020,South Carolina,2019-12-01-14-south-carolina
2020,South Carolina,2019-12-04-19-massachusetts
2020,South Carolina,2019-12-08-12-south-carolina
2020,South Carolina,2019-12-15-17-clemson
2020,South Carolina,2019-12-22-15-virginia
2020,South Carolina,2019-12-30-15-south-carolina
2020,South Carolina,2020-01-07-19-south-carolina
2020,South Carolina,2020-01-11-13-tennessee
2020,South Carolina,2020-01-15-18-south-carolina
2020,South Carolina,2020-01-18-13-texas-am
2020,South Carolina,2020-01-22-19-auburn
2020,South Carolina,2020-01-25-20-south-carolina
2020,South Carolina,2020-01-29-20-arkansas
2020,South Carolina,2020-02-01-15-south-carolina
2020,South Carolina,2020-02-05-19-mississippi
2020,South Carolina,2020-02-08-13-south-carolina
2020,South Carolina,2020-02-12-18-georgia
2020,South Carolina,2020-02-15-18-south-carolina
2020,South Carolina,2020-02-19-21-mississippi-state
2020,South Carolina,2020-02-22-18-south-carolina
2020,South Carolina,2020-02-26-18-south-carolina
2020,South Carolina,2020-02-29-20-alabama
2020,South Carolina,2020-03-03-18-south-carolina
2020,South Carolina,2020-03-07-12-vanderbilt
2020,South Dakota State,2019-11-05-20-south-dakota-state
2020,South Dakota State,2019-11-07-20-south-dakota-state
2020,South Dakota State,2019-11-09-22-cal-state-bakersfield
2020,South Dakota State,2019-11-12-22-southern-california
2020,South Dakota State,2019-11-15-21-nebraska
2020,South Dakota State,2019-11-19-20-south-dakota-state
2020,South Dakota State,2019-11-21-21-arizona
2020,South Dakota State,2019-11-24-15-south-dakota-state
2020,South Dakota State,2019-11-27-20-south-dakota-state
2020,South Dakota State,2019-11-30-16-indiana
2020,South Dakota State,2019-12-05-22-montana-state
2020,South Dakota State,2019-12-10-21-colorado-state
2020,South Dakota State,2019-12-13-20-south-dakota-state
2020,South Dakota State,2019-12-18-20-south-dakota-state
2020,South Dakota State,2019-12-21-13-south-dakota-state
2020,South Dakota State,2019-12-29-17-nebraska-omaha
2020,South Dakota State,2020-01-02-21-south-dakota-state
2020,South Dakota State,2020-01-04-17-south-dakota-state
2020,South Dakota State,2020-01-08-21-denver
2020,South Dakota State,2020-01-11-19-ipfw
2020,South Dakota State,2020-01-15-20-south-dakota-state
2020,South Dakota State,2020-01-19-16-south-dakota
2020,South Dakota State,2020-01-22-20-south-dakota-state
2020,South Dakota State,2020-01-29-20-oral-roberts
2020,South Dakota State,2020-02-01-20-western-illinois
2020,South Dakota State,2020-02-08-17-south-dakota-state
2020,South Dakota State,2020-02-14-20-south-dakota-state
2020,South Dakota State,2020-02-16-15-south-dakota-state
2020,South Dakota State,2020-02-19-20-north-dakota
2020,South Dakota State,2020-02-23-15-south-dakota-state
2020,South Dakota State,2020-02-27-21-north-dakota-state
2020,South Dakota State,2020-03-07-21-south-dakota-state
2020,South Dakota,2019-11-08-21-pacific
2020,South Dakota,2019-11-10-22-hawaii
2020,South Dakota,2019-11-11-21-florida-am
2020,South Dakota,2019-11-15-20-south-dakota
2020,South Dakota,2019-11-18-20-south-dakota
2020,South Dakota,2019-11-22-21-arkansas
2020,South Dakota,2019-11-27-22-california-baptist
2020,South Dakota,2019-11-30-14-northern-arizona
2020,South Dakota,2019-12-02-22-washington
2020,South Dakota,2019-12-06-20-south-dakota
2020,South Dakota,2019-12-09-20-south-dakota
2020,South Dakota,2019-12-14-16-south-dakota
2020,South Dakota,2019-12-20-20-south-dakota
2020,South Dakota,2019-12-22-16-south-dakota
2020,South Dakota,2019-12-29-17-western-illinois
2020,South Dakota,2020-01-01-15-ipfw
2020,South Dakota,2020-01-05-16-south-dakota
2020,South Dakota,2020-01-11-16-south-dakota
2020,South Dakota,2020-01-15-20-north-dakota-state
2020,South Dakota,2020-01-19-16-south-dakota
2020,South Dakota,2020-01-23-20-south-dakota
2020,South Dakota,2020-01-25-16-south-dakota
2020,South Dakota,2020-01-30-21-denver
2020,South Dakota,2020-02-02-13-nebraska-omaha
2020,South Dakota,2020-02-04-20-south-dakota
2020,South Dakota,2020-02-08-15-north-dakota
2020,South Dakota,2020-02-12-20-south-dakota
2020,South Dakota,2020-02-15-20-oral-roberts
2020,South Dakota,2020-02-19-20-south-dakota
2020,South Dakota,2020-02-23-15-south-dakota-state
2020,South Dakota,2020-02-29-16-south-dakota
2020,South Dakota,2020-03-08-21-south-dakota
2020,South Florida,2019-11-05-20-south-florida
2020,South Florida,2019-11-10-12-south-florida
2020,South Florida,2019-11-13-19-south-florida
2020,South Florida,2019-11-21-19-south-florida
2020,South Florida,2019-11-25-13-south-florida
2020,South Florida,2019-11-26-13-south-florida
2020,South Florida,2019-11-27-17-nebraska
2020,South Florida,2019-12-02-19-south-florida
2020,South Florida,2019-12-06-20-south-florida
2020,South Florida,2019-12-15-16-south-florida
2020,South Florida,2019-12-18-19-south-florida
2020,South Florida,2019-12-21-12-south-florida
2020,South Florida,2019-12-29-17-south-florida
2020,South Florida,2020-01-01-17-southern-methodist
2020,South Florida,2020-01-04-14-south-florida
2020,South Florida,2020-01-07-19-east-carolina
2020,South Florida,2020-01-12-16-south-florida
2020,South Florida,2020-01-18-18-central-florida
2020,South Florida,2020-01-21-19-south-florida
2020,South Florida,2020-01-26-14-houston
2020,South Florida,2020-01-29-20-tulane
2020,South Florida,2020-02-01-16-south-florida
2020,South Florida,2020-02-08-16-memphis
2020,South Florida,2020-02-12-21-south-florida
2020,South Florida,2020-02-15-12-south-florida
2020,South Florida,2020-02-20-19-wichita-state
2020,South Florida,2020-02-23-14-connecticut
2020,South Florida,2020-02-26-19-south-florida
2020,South Florida,2020-03-01-12-temple
2020,South Florida,2020-03-03-19-south-florida
2020,South Florida,2020-03-07-19-south-florida
2020,Southeast Missouri State,2019-11-06-20-vanderbilt
2020,Southeast Missouri State,2019-11-10-17-southeast-missouri-state
2020,Southeast Missouri State,2019-11-19-19-southeast-missouri-state
2020,Southeast Missouri State,2019-11-22-19-southeast-missouri-state
2020,Southeast Missouri State,2019-11-27-19-cal-state-fullerton
2020,Southeast Missouri State,2019-11-29-17-santa-clara
2020,Southeast Missouri State,2019-11-30-16-denver
2020,Southeast Missouri State,2019-12-05-20-abilene-christian
2020,Southeast Missouri State,2019-12-07-18-drake
2020,Southeast Missouri State,2019-12-15-20-youngstown-state
2020,Southeast Missouri State,2019-12-17-19-ohio-state
2020,Southeast Missouri State,2019-12-21-16-southern-illinois
2020,Southeast Missouri State,2019-12-29-17-southeast-missouri-state
2020,Southeast Missouri State,2020-01-02-20-austin-peay
2020,Southeast Missouri State,2020-01-04-20-murray-state
2020,Southeast Missouri State,2020-01-09-20-southeast-missouri-state
2020,Southeast Missouri State,2020-01-11-17-southeast-missouri-state
2020,Southeast Missouri State,2020-01-16-20-southeast-missouri-state
2020,Southeast Missouri State,2020-01-18-17-southeast-missouri-state
2020,Southeast Missouri State,2020-01-23-20-southern-illinois-edwardsville
2020,Southeast Missouri State,2020-01-25-16-eastern-illinois
2020,Southeast Missouri State,2020-01-30-19-morehead-state
2020,Southeast Missouri State,2020-02-01-16-eastern-kentucky
2020,Southeast Missouri State,2020-02-06-20-southeast-missouri-state
2020,Southeast Missouri State,2020-02-08-17-southeast-missouri-state
2020,Southeast Missouri State,2020-02-13-20-southeast-missouri-state
2020,Southeast Missouri State,2020-02-15-17-southeast-missouri-state
2020,Southeast Missouri State,2020-02-20-20-jacksonville-state
2020,Southeast Missouri State,2020-02-22-17-tennessee-tech
2020,Southeast Missouri State,2020-02-27-20-southeast-missouri-state
2020,Southeast Missouri State,2020-02-29-17-tennessee-martin
2020,Southeastern Louisiana,2019-11-06-20-tulane
2020,Southeastern Louisiana,2019-11-11-20-southeastern-louisiana
2020,Southeastern Louisiana,2019-11-13-20-southeastern-louisiana
2020,Southeastern Louisiana,2019-11-17-14-southeastern-louisiana
2020,Southeastern Louisiana,2019-11-20-20-tulsa
2020,Southeastern Louisiana,2019-11-23-20-austin-peay
2020,Southeastern Louisiana,2019-11-25-20-vanderbilt
2020,Southeastern Louisiana,2019-12-03-20-louisiana-lafayette
2020,Southeastern Louisiana,2019-12-06-20-southeastern-louisiana
2020,Southeastern Louisiana,2019-12-18-20-lamar
2020,Southeastern Louisiana,2019-12-21-14-mississippi
2020,Southeastern Louisiana,2019-12-29-14-oklahoma-state
2020,Southeastern Louisiana,2020-01-02-14-southeastern-louisiana
2020,Southeastern Louisiana,2020-01-04-16-texas-am-corpus-christi
2020,Southeastern Louisiana,2020-01-08-19-sam-houston-state
2020,Southeastern Louisiana,2020-01-11-17-southeastern-louisiana
2020,Southeastern Louisiana,2020-01-15-20-southeastern-louisiana
2020,Southeastern Louisiana,2020-01-18-20-abilene-christian
2020,Southeastern Louisiana,2020-01-22-20-southeastern-louisiana
2020,Southeastern Louisiana,2020-01-25-16-northwestern-state
2020,Southeastern Louisiana,2020-01-29-20-central-arkansas
2020,Southeastern Louisiana,2020-02-01-17-southeastern-louisiana
2020,Southeastern Louisiana,2020-02-05-20-southeastern-louisiana
2020,Southeastern Louisiana,2020-02-08-17-incarnate-word
2020,Southeastern Louisiana,2020-02-12-20-southeastern-louisiana
2020,Southeastern Louisiana,2020-02-15-16-nicholls-state
2020,Southeastern Louisiana,2020-02-22-17-southeastern-louisiana
2020,Southeastern Louisiana,2020-02-26-19-mcneese-state
2020,Southeastern Louisiana,2020-02-29-17-southeastern-louisiana
2020,Southeastern Louisiana,2020-03-04-20-southeastern-louisiana
2020,Southeastern Louisiana,2020-03-07-19-new-orleans
2020,Southern California,2019-11-05-23-southern-california
2020,Southern California,2019-11-08-23-southern-california
2020,Southern California,2019-11-12-22-southern-california
2020,Southern California,2019-11-16-23-nevada
2020,Southern California,2019-11-19-21-southern-california
2020,Southern California,2019-11-22-23-southern-california
2020,Southern California,2019-11-28-16-fairfield
2020,Southern California,2019-11-29-16-marquette
2020,Southern California,2019-12-01-18-southern-california
2020,Southern California,2019-12-06-21-texas-christian
2020,Southern California,2019-12-15-18-southern-california
2020,Southern California,2019-12-21-21-southern-california
2020,Southern California,2019-12-29-22-southern-california
2020,Southern California,2020-01-02-22-washington-state
2020,Southern California,2020-01-05-22-washington
2020,Southern California,2020-01-11-22-ucla
2020,Southern California,2020-01-16-22-southern-california
2020,Southern California,2020-01-18-18-southern-california
2020,Southern California,2020-01-23-23-oregon
2020,Southern California,2020-01-25-17-oregon-state
2020,Southern California,2020-01-30-21-southern-california
2020,Southern California,2020-02-01-22-southern-california
2020,Southern California,2020-02-06-21-arizona
2020,Southern California,2020-02-08-22-arizona-state
2020,Southern California,2020-02-13-21-southern-california
2020,Southern California,2020-02-15-20-southern-california
2020,Southern California,2020-02-20-21-colorado
2020,Southern California,2020-02-23-18-utah
2020,Southern California,2020-02-27-22-southern-california
2020,Southern California,2020-02-29-20-southern-california
2020,Southern California,2020-03-07-15-southern-california
2020,SIU Edwardsville,2019-11-05-20-southern-illinois-edwardsville
2020,SIU Edwardsville,2019-11-08-21-iowa
2020,SIU Edwardsville,2019-11-12-20-southern-illinois-edwardsville
2020,SIU Edwardsville,2019-11-16-14-incarnate-word
2020,SIU Edwardsville,2019-11-18-20-south-dakota
2020,SIU Edwardsville,2019-11-23-15-southern-illinois-edwardsville
2020,SIU Edwardsville,2019-11-26-22-pacific
2020,SIU Edwardsville,2019-11-29-17-california-riverside
2020,SIU Edwardsville,2019-12-04-20-southern-illinois-edwardsville
2020,SIU Edwardsville,2019-12-15-16-northwestern
2020,SIU Edwardsville,2019-12-17-11-winthrop
2020,SIU Edwardsville,2019-12-21-15-detroit-mercy
2020,SIU Edwardsville,2019-12-29-15-southern-illinois-edwardsville
2020,SIU Edwardsville,2020-01-02-20-belmont
2020,SIU Edwardsville,2020-01-04-17-tennessee-state
2020,SIU Edwardsville,2020-01-09-19-morehead-state
2020,SIU Edwardsville,2020-01-11-16-eastern-kentucky
2020,SIU Edwardsville,2020-01-16-20-southern-illinois-edwardsville
2020,SIU Edwardsville,2020-01-18-16-southern-illinois-edwardsville
2020,SIU Edwardsville,2020-01-23-20-southern-illinois-edwardsville
2020,SIU Edwardsville,2020-01-25-17-southern-illinois-edwardsville
2020,SIU Edwardsville,2020-01-30-20-austin-peay
2020,SIU Edwardsville,2020-02-01-20-murray-state
2020,SIU Edwardsville,2020-02-06-20-southern-illinois-edwardsville
2020,SIU Edwardsville,2020-02-08-16-southern-illinois-edwardsville
2020,SIU Edwardsville,2020-02-13-20-eastern-illinois
2020,SIU Edwardsville,2020-02-15-17-southeast-missouri-state
2020,SIU Edwardsville,2020-02-20-20-southern-illinois-edwardsville
2020,SIU Edwardsville,2020-02-22-15-southern-illinois-edwardsville
2020,SIU Edwardsville,2020-02-27-20-tennessee-martin
2020,SIU Edwardsville,2020-02-29-15-southern-illinois-edwardsville
2020,Southern Illinois,2019-11-05-20-southern-illinois
2020,Southern Illinois,2019-11-08-19-southern-illinois
2020,Southern Illinois,2019-11-09-15-southern-illinois
2020,Southern Illinois,2019-11-10-13-oakland
2020,Southern Illinois,2019-11-16-20-southern-illinois
2020,Southern Illinois,2019-11-19-20-murray-state
2020,Southern Illinois,2019-11-26-20-southern-illinois
2020,Southern Illinois,2019-12-01-16-saint-louis
2020,Southern Illinois,2019-12-04-20-southern-illinois
2020,Southern Illinois,2019-12-07-15-southern-mississippi
2020,Southern Illinois,2019-12-15-16-missouri
2020,Southern Illinois,2019-12-18-20-southern-illinois
2020,Southern Illinois,2019-12-21-16-southern-illinois
2020,Southern Illinois,2019-12-30-20-indiana-state
2020,Southern Illinois,2020-01-04-16-southern-illinois
2020,Southern Illinois,2020-01-07-20-southern-illinois
2020,Southern Illinois,2020-01-11-20-bradley
2020,Southern Illinois,2020-01-16-20-loyola-il
2020,Southern Illinois,2020-01-19-16-southern-illinois
2020,Southern Illinois,2020-01-22-21-southern-illinois
2020,Southern Illinois,2020-01-25-15-illinois-state
2020,Southern Illinois,2020-01-29-20-southern-illinois
2020,Southern Illinois,2020-02-01-18-drake
2020,Southern Illinois,2020-02-05-19-evansville
2020,Southern Illinois,2020-02-08-20-southern-illinois
2020,Southern Illinois,2020-02-12-20-valparaiso
2020,Southern Illinois,2020-02-15-14-southern-illinois
2020,Southern Illinois,2020-02-20-20-southern-illinois
2020,Southern Illinois,2020-02-23-14-northern-iowa
2020,Southern Illinois,2020-02-26-20-southern-illinois
2020,Southern Illinois,2020-02-29-16-missouri-state
2020,Southern Illinois,2020-03-06-15-bradley
2020,Southern Methodist,2019-11-05-20-southern-methodist
2020,Southern Methodist,2019-11-12-20-southern-methodist
2020,Southern Methodist,2019-11-16-19-southern-methodist
2020,Southern Methodist,2019-11-18-19-evansville
2020,Southern Methodist,2019-11-23-22-nevada-las-vegas
2020,Southern Methodist,2019-11-27-19-southern-methodist
2020,Southern Methodist,2019-11-29-20-southern-methodist
2020,Southern Methodist,2019-12-03-20-southern-methodist
2020,Southern Methodist,2019-12-07-21-southern-methodist
2020,Southern Methodist,2019-12-20-19-georgia
2020,Southern Methodist,2019-12-23-19-southern-methodist
2020,Southern Methodist,2020-01-01-17-southern-methodist
2020,Southern Methodist,2020-01-04-21-vanderbilt
2020,Southern Methodist,2020-01-08-20-southern-methodist
2020,Southern Methodist,2020-01-11-14-east-carolina
2020,Southern Methodist,2020-01-15-21-houston
2020,Southern Methodist,2020-01-18-20-southern-methodist
2020,Southern Methodist,2020-01-22-20-southern-methodist
2020,Southern Methodist,2020-01-25-16-memphis
2020,Southern Methodist,2020-01-28-19-cincinnati
2020,Southern Methodist,2020-02-01-20-southern-methodist
2020,Southern Methodist,2020-02-08-12-temple
2020,Southern Methodist,2020-02-12-19-southern-methodist
2020,Southern Methodist,2020-02-15-18-southern-methodist
2020,Southern Methodist,2020-02-19-20-tulane
2020,Southern Methodist,2020-02-22-15-tulsa
2020,Southern Methodist,2020-02-25-21-southern-methodist
2020,Southern Methodist,2020-03-01-16-southern-methodist
2020,Southern Methodist,2020-03-04-19-central-florida
2020,Southern Methodist,2020-03-07-19-south-florida
2020,Southern Mississippi,2019-11-05-20-southern-mississippi
2020,Southern Mississippi,2019-11-09-20-south-alabama
2020,Southern Mississippi,2019-11-14-19-north-florida
2020,Southern Mississippi,2019-11-19-20-iowa-state
2020,Southern Mississippi,2019-11-24-15-southern-mississippi
2020,Southern Mississippi,2019-11-27-19-southern-mississippi
2020,Southern Mississippi,2019-11-28-21-southern-mississippi
2020,Southern Mississippi,2019-11-29-21-alabama
2020,Southern Mississippi,2019-12-04-20-southern-mississippi
2020,Southern Mississippi,2019-12-07-15-southern-mississippi
2020,Southern Mississippi,2019-12-14-15-southern-mississippi
2020,Southern Mississippi,2019-12-16-19-texas-tech
2020,Southern Mississippi,2019-12-21-15-southern-mississippi
2020,Southern Mississippi,2019-12-30-20-southern-mississippi
2020,Southern Mississippi,2020-01-04-17-louisiana-tech
2020,Southern Mississippi,2020-01-09-21-texas-el-paso
2020,Southern Mississippi,2020-01-11-16-texas-san-antonio
2020,Southern Mississippi,2020-01-16-20-southern-mississippi
2020,Southern Mississippi,2020-01-18-15-southern-mississippi
2020,Southern Mississippi,2020-01-23-20-alabama-birmingham
2020,Southern Mississippi,2020-01-25-18-middle-tennessee
2020,Southern Mississippi,2020-01-30-20-southern-mississippi
2020,Southern Mississippi,2020-02-01-15-southern-mississippi
2020,Southern Mississippi,2020-02-06-19-marshall
2020,Southern Mississippi,2020-02-08-19-western-kentucky
2020,Southern Mississippi,2020-02-13-20-southern-mississippi
2020,Southern Mississippi,2020-02-15-15-southern-mississippi
2020,Southern Mississippi,2020-02-22-13-southern-mississippi
2020,Southern Mississippi,2020-03-01-16-texas-el-paso
2020,Southern Mississippi,2020-03-04-20-southern-mississippi
2020,Southern Mississippi,2020-03-07-18-middle-tennessee
2020,Southern Utah,2019-11-05-21-southern-utah
2020,Southern Utah,2019-11-09-14-nebraska
2020,Southern Utah,2019-11-13-21-brigham-young
2020,Southern Utah,2019-11-18-23-ucla
2020,Southern Utah,2019-11-23-11-charleston-southern
2020,Southern Utah,2019-11-24-14-east-tennessee-state
2020,Southern Utah,2019-11-29-14-southern-utah
2020,Southern Utah,2019-12-01-16-loyola-marymount
2020,Southern Utah,2019-12-07-16-southern-utah
2020,Southern Utah,2019-12-14-16-southern-utah
2020,Southern Utah,2019-12-19-22-long-beach-state
2020,Southern Utah,2019-12-30-22-portland-state
2020,Southern Utah,2020-01-02-21-southern-utah
2020,Southern Utah,2020-01-04-16-southern-utah
2020,Southern Utah,2020-01-09-21-idaho-state
2020,Southern Utah,2020-01-16-21-southern-utah
2020,Southern Utah,2020-01-18-15-southern-utah
2020,Southern Utah,2020-01-25-17-eastern-washington
2020,Southern Utah,2020-01-27-21-idaho
2020,Southern Utah,2020-01-30-21-southern-utah
2020,Southern Utah,2020-02-01-21-southern-utah
2020,Southern Utah,2020-02-06-21-southern-utah
2020,Southern Utah,2020-02-08-16-southern-utah
2020,Southern Utah,2020-02-13-22-sacramento-state
2020,Southern Utah,2020-02-15-18-northern-arizona
2020,Southern Utah,2020-02-20-21-northern-colorado
2020,Southern Utah,2020-02-22-21-weber-state
2020,Southern Utah,2020-02-27-21-southern-utah
2020,Southern Utah,2020-02-29-21-southern-utah
2020,Southern Utah,2020-03-05-21-montana-state
2020,Southern Utah,2020-03-07-21-montana
2020,Southern Utah,2020-03-11-14-southern-utah
2020,Southern,2019-11-06-19-southern
2020,Southern,2019-11-09-20-murray-state
2020,Southern,2019-11-14-21-new-mexico-state
2020,Southern,2019-11-18-19-southern
2020,Southern,2019-11-22-20-nebraska
2020,Southern,2019-11-25-20-nebraska-omaha
2020,Southern,2019-11-26-17-southern
2020,Southern,2019-12-01-14-tulane
2020,Southern,2019-12-08-14-akron
2020,Southern,2019-12-12-19-wright-state
2020,Southern,2019-12-14-12-butler
2020,Southern,2019-12-18-22-california-baptist
2020,Southern,2019-12-20-22-california-santa-barbara
2020,Southern,2020-01-04-20-texas-southern
2020,Southern,2020-01-06-21-prairie-view
2020,Southern,2020-01-11-18-southern
2020,Southern,2020-01-13-16-southern
2020,Southern,2020-01-18-20-arkansas-pine-bluff
2020,Southern,2020-01-20-17-mississippi-valley-state
2020,Southern,2020-01-25-18-southern
2020,Southern,2020-01-27-20-southern
2020,Southern,2020-02-01-18-southern
2020,Southern,2020-02-08-18-grambling
2020,Southern,2020-02-10-21-jackson-state
2020,Southern,2020-02-15-18-southern
2020,Southern,2020-02-17-20-southern
2020,Southern,2020-02-22-18-alabama-state
2020,Southern,2020-02-24-20-alabama-am
2020,Southern,2020-02-29-18-alcorn-state
2020,Southern,2020-03-05-20-southern
2020,Southern,2020-03-07-18-southern
2020,Southern,2020-03-10-20-southern
2020,St. Bonaventure,2019-11-05-19-st-bonaventure
2020,St. Bonaventure,2019-11-08-19-st-bonaventure
2020,St. Bonaventure,2019-11-12-19-siena
2020,St. Bonaventure,2019-11-16-19-rutgers
2020,St. Bonaventure,2019-11-23-14-canisius
2020,St. Bonaventure,2019-11-26-19-st-bonaventure
2020,St. Bonaventure,2019-12-01-21-san-diego
2020,St. Bonaventure,2019-12-02-20-florida-atlantic
2020,St. Bonaventure,2019-12-07-14-st-bonaventure
2020,St. Bonaventure,2019-12-14-16-st-bonaventure
2020,St. Bonaventure,2019-12-18-19-st-bonaventure
2020,St. Bonaventure,2019-12-21-15-middle-tennessee
2020,St. Bonaventure,2019-12-30-19-buffalo
2020,St. Bonaventure,2020-01-05-16-george-washington
2020,St. Bonaventure,2020-01-08-19-george-mason
2020,St. Bonaventure,2020-01-11-14-st-bonaventure
2020,St. Bonaventure,2020-01-15-19-st-bonaventure
2020,St. Bonaventure,2020-01-18-14-virginia-commonwealth
2020,St. Bonaventure,2020-01-22-19-dayton
2020,St. Bonaventure,2020-01-25-15-st-bonaventure
2020,St. Bonaventure,2020-01-29-19-fordham
2020,St. Bonaventure,2020-02-01-16-st-bonaventure
2020,St. Bonaventure,2020-02-05-19-st-bonaventure
2020,St. Bonaventure,2020-02-08-15-duquesne
2020,St. Bonaventure,2020-02-11-19-saint-josephs
2020,St. Bonaventure,2020-02-14-19-st-bonaventure
2020,St. Bonaventure,2020-02-22-18-st-bonaventure
2020,St. Bonaventure,2020-02-26-19-st-bonaventure
2020,St. Bonaventure,2020-02-29-14-la-salle
2020,St. Bonaventure,2020-03-04-19-st-bonaventure
2020,St. Bonaventure,2020-03-07-20-saint-louis
2020,St. Francis (NY),2019-11-05-21-fordham
2020,St. Francis (NY),2019-11-09-14-st-francis-ny
2020,St. Francis (NY),2019-11-14-18-longwood
2020,St. Francis (NY),2019-11-16-12-north-carolina-state
2020,St. Francis (NY),2019-11-21-19-st-francis-ny
2020,St. Francis (NY),2019-11-26-19-arkansas-little-rock
2020,St. Francis (NY),2019-11-30-13-saint-peters
2020,St. Francis (NY),2019-12-05-19-hartford
2020,St. Francis (NY),2019-12-07-13-massachusetts-lowell
2020,St. Francis (NY),2019-12-10-15-st-francis-ny
2020,St. Francis (NY),2019-12-14-14-st-francis-ny
2020,St. Francis (NY),2019-12-22-14-st-francis-ny
